Country Name,Country Code,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Brazil,BRA,WGI_DUMMY,,,,,,-0.223502204,,-0.202992082,,-0.244871855,,-0.266611308,-0.367893666,-0.400920123,-0.475531459,-0.402620196,-0.409779429,-0.28804478,-0.103854693,0.056414437,0.045141723,-0.076932795,-0.092045203,-0.05296576,-0.187332958,-0.201301992,-0.305428565,-0.302342951,-0.224319816,-0.231919765,-0.301417381,-0.257879138,-0.308802843,
Brazil,BRA,WGI_DUMMY,,,,,,0.296933323,,0.327298194,,0.258442432,,0.182567075,0.196701482,0.037414186,0.036901258,-0.041273385,-0.02283462,0.07702741,0.127607271,0.246619865,0.25802207,0.173244089,0.146290123,-0.028219953,-0.181910038,-0.189951748,-0.130978867,-0.293125451,-0.121404096,-0.111011527,-0.121613994,-0.220437631,-0.296478212,
Brazil,BRA,WGI_DUMMY,,,,,,0.242076978,,0.332852572,,0.301593602,,0.472238034,0.442828864,0.388609469,0.45767951,0.500075698,0.537074029,0.568985701,0.52199918,0.571348906,0.513676167,0.477906197,0.417397052,0.471930146,0.458871007,0.451975852,0.449531525,0.376852065,0.301444829,0.28739506,0.254508823,0.225268334,0.382853866,
Brunei Darussalam,BRN,WGI_DUMMY,,,,,,0.478994995,,0.351099044,,0.352338552,,0.291513354,0.294731706,0.39448899,0.239500239,0.201880708,0.209355533,0.482722253,0.984291792,0.857778549,0.854477346,0.538632572,0.639075398,0.526229799,0.535382152,0.531200409,0.675679505,0.760663569,0.76798594,1.248015285,1.216532826,1.175192595,1.278036118,
Brunei Darussalam,BRN,WGI_DUMMY,,,,,,0.927289665,,0.892576635,,0.866731763,,0.845220685,0.688541591,0.225117296,0.594697237,0.866387069,0.918139517,0.880708277,0.913909912,0.896695197,0.891406119,0.837668598,0.864722133,1.081712365,1.026416659,1.048698902,1.107937813,1.213115096,1.278817296,1.383309364,1.407124281,1.422282934,1.401787043,
Brunei Darussalam,BRN,WGI_DUMMY,,,,,,1.237043977,,1.111638665,,1.302023292,,1.155532122,1.144425869,1.369434714,1.212659836,1.12335515,1.107106924,1.125619054,1.387126684,1.277547002,1.085193753,0.909327209,1.074022293,1.261507034,1.233712554,1.142017841,1.153426766,1.23603785,1.111087203,1.188084006,1.171809912,1.242488623,1.366000652,
Brunei Darussalam,BRN,WGI_DUMMY,,,,,,0.816034913,,0.531829596,,0.517945468,,0.480448902,0.564721584,0.370861232,0.23348026,0.115104832,0.401655525,0.457919598,0.782543302,0.77304095,0.842867792,0.787489593,0.58959198,0.47270456,0.383211046,0.535822093,0.619767785,0.599303365,0.588059187,0.89775914,0.860574603,0.933759749,0.886853814,
Brunei Darussalam,BRN,WGI_DUMMY,,,,,,1.348304272,,0.892312944,,0.942103505,,1.051712155,1.001172066,1.196243405,0.910222888,0.935711622,0.986057281,0.78394568,1.084986091,1.108142734,1.14903605,1.145500064,1.098578215,0.980604351,0.836912334,0.580995679,0.703710616,0.676745415,0.624943495,0.904901445,0.987135231,1.067043424,0.976891637,
Brunei Darussalam,BRN,WGI_DUMMY,,,,,,-0.64997232,,-0.723196626,,-0.712918997,,-0.833585382,-0.776591659,-0.797836304,-0.776663303,-1.098655343,-1.061536789,-1.018134356,-0.7307145,-0.650570631,-0.610339284,-0.506374061,-0.505090177,-0.625119209,-0.753890038,-0.900396168,-0.948396802,-0.856818914,-0.96702522,-0.929686606,-0.848219991,-0.815467596,-0.715453029,
Bulgaria,BGR,WGI_DUMMY,,,,,,-0.361505151,,-0.178232148,,-0.178624526,,-0.171931699,-0.087321013,0.06820406,0.018745424,-0.110585965,-0.231792405,-0.274787337,-0.229267567,-0.237023547,-0.26926437,-0.281460792,-0.327892512,-0.303166449,-0.346440643,-0.260855675,-0.196330279,-0.188220024,-0.181220517,-0.322349757,-0.258131921,-0.158206031,-0.137721658,
Bulgaria,BGR,WGI_DUMMY,,,,,,-0.042584829,,-0.083464123,,0.037975479,,0.173596397,0.033697139,0.078745045,0.134381101,-0.130292177,-0.121084288,-0.172577277,0.071481422,-0.065325461,-0.071111389,-0.028386928,-0.013232986,-0.112378895,-0.012558597,0.088832639,0.098009646,0.111848846,0.173703477,-0.214027837,-0.173440278,-0.271232963,0.047112051,
Bulgaria,BGR,WGI_DUMMY,,,,,,-0.091028079,,0.57502526,,0.377964616,,0.467512369,0.173525497,0.003630734,0.14727059,0.39442119,0.357635468,0.369860709,0.353678972,0.36009106,0.301750302,0.379833996,0.170710385,0.078540899,0.010424642,0.068279371,0.321379662,0.444411188,0.561284423,0.401631027,0.364739358,0.31342864,0.341861486,
Bulgaria,BGR,WGI_DUMMY,,,,,,-0.344958007,,-0.222114488,,-0.123777077,,-0.056049991,-0.171991765,-0.118167765,-0.108557619,-0.108846173,-0.057684425,-0.121088021,-0.040312354,-0.097061358,-0.141564161,-0.115051359,-0.147255629,-0.082029149,-0.159493551,-0.140443802,-0.124960564,-0.105849832,-0.037413392,-0.127672985,-0.068868451,-0.10792271,-0.006857681,
Bulgaria,BGR,WGI_DUMMY,,,,,,-0.184434712,,0.18892239,,0.19995749,,0.52767992,0.668375254,0.707843781,0.657545507,0.616540432,0.643360615,0.734121799,0.694785178,0.680432558,0.552520037,0.574710846,0.549109817,0.585273623,0.57826829,0.701290071,0.657786608,0.605752707,0.530806184,0.460990727,0.433977693,0.320686907,0.407896698,
Bulgaria,BGR,WGI_DUMMY,,,,,,0.428986371,,0.437017411,,0.46049878,,0.528531253,0.545891941,0.569690168,0.59489274,0.577117205,0.690935314,0.577976346,0.560471177,0.531482577,0.450080156,0.400915593,0.337255388,0.366472214,0.43263942,0.402378172,0.430081695,0.365172893,0.354652226,0.259386778,0.284104586,0.287512124,0.388988107,
Burkina Faso,BFA,WGI_DUMMY,,,,,,0.111519091,,0.09559004,,0.124697194,,0.120319605,-0.107514307,-0.149054155,-0.105527252,-0.310118109,-0.329598039,-0.309015125,-0.345606595,-0.356885225,-0.378650427,-0.482446641,-0.525527596,-0.466838807,-0.299044788,-0.169877484,-0.138780206,-0.131607041,-0.2194933,-0.122198515,-0.082507454,-0.11163947,-0.169615507,
Burkina Faso,BFA,WGI_DUMMY,,,,,,-0.928940415,,-0.918438375,,-0.783201575,,-0.846448183,-0.812532127,-0.696795464,-0.604898989,-0.800563574,-0.770006239,-0.530283988,-0.617469728,-0.589095712,-0.568243742,-0.632368386,-0.670198977,-0.59253186,-0.692133605,-0.638990939,-0.638492048,-0.644067407,-0.778186262,-0.708106637,-0.765025079,-0.853148699,-0.826227486,
Burkina Faso,BFA,WGI_DUMMY,,,,,,-0.300746202,,-0.112211242,,0.059820332,,-0.306921244,0.067120068,-0.081237517,-0.062652916,0.155799553,0.307008684,0.118724599,0.034040287,-0.117637143,-0.555381477,-0.573129237,-0.763390124,-0.787128568,-0.609127343,-0.868710697,-0.92788583,-1.060264468,-1.302193999,-1.537978411,-1.642943263,-1.815369368,-2.03523159,
Burkina Faso,BFA,WGI_DUMMY,,,,,,-0.933221638,,-0.912859261,,-0.732384086,,-0.799848557,-0.624177575,-0.535743415,-0.500521123,-0.433823466,-0.395825952,-0.344681531,-0.204172462,-0.194905058,-0.350398898,-0.4258551,-0.526729941,-0.545770764,-0.541128635,-0.455298305,-0.414963335,-0.459257543,-0.463833779,-0.468718588,-0.463138759,-0.611933768,-0.74177897,
Burkina Faso,BFA,WGI_DUMMY,,,,,,-0.295270145,,-0.230121166,,-0.157018542,,-0.137807384,-0.361612886,-0.329019099,-0.456178695,-0.396016359,-0.313472509,-0.229373604,-0.141745225,-0.208372116,-0.205170572,-0.139083847,-0.197507471,-0.340953946,-0.424238205,-0.447476685,-0.48115766,-0.40524897,-0.422923088,-0.482700348,-0.48016727,-0.468305677,-0.485633552,
Burkina Faso,BFA,WGI_DUMMY,,,,,,-0.533439755,,-0.396195322,,-0.230154827,,-0.387816608,-0.30972442,-0.433708817,-0.44652009,-0.34183386,-0.307009161,-0.283480763,-0.289741963,-0.252949893,-0.280185431,-0.304970831,-0.255501539,-0.352606744,-0.114221931,0.013427239,0.064560525,-0.061653413,-0.208245501,-0.189439803,-0.116836667,-0.684045017,-0.809887171,
Burundi,BDI,WGI_DUMMY,,,,,,-0.680634856,,-0.681749761,,-0.82470423,,-0.759896934,-0.874153018,-0.97840488,-0.95718044,-1.101503611,-1.166984916,-1.088232398,-1.132561207,-1.168900132,-1.208371162,-1.468606353,-1.426513433,-1.268246889,-1.287038207,-1.278763294,-1.318501472,-1.478271365,-1.4969697,-1.563401699,-1.599664927,-1.518181205,-1.556025982,
Burundi,BDI,WGI_DUMMY,,,,,,-1.662423134,,-1.601484895,,-1.412281871,,-1.502607822,-1.490272999,-1.238428354,-1.242520928,-1.110876799,-1.280528307,-1.135566115,-1.066739202,-1.124709845,-1.084920645,-1.309405923,-1.071233988,-1.151772141,-1.237577558,-1.484362721,-1.381946445,-1.449793339,-1.374816895,-1.302482963,-1.358192563,-1.263606191,-1.200113416,
Burundi,BDI,WGI_DUMMY,,,,,,-2.11674881,,-2.29753232,,-2.014070749,,-2.284772396,-2.244831324,-2.522759676,-1.523378015,-1.427773476,-1.377925158,-1.636498332,-1.271442652,-1.625959396,-1.807200432,-1.70473814,-1.350277543,-0.784407139,-1.937446117,-1.964375138,-2.002575159,-1.570278168,-1.625056267,-1.54235208,-1.258399367,-1.192446232,-1.172402978,
Burundi,BDI,WGI_DUMMY,,,,,,-1.416120291,,-1.37878561,,-1.568517089,,-1.398002028,-1.484030128,-1.479950547,-1.128466725,-0.98323828,-1.078666925,-1.038100004,-1.159935355,-1.205401063,-1.153804302,-1.083929777,-1.076633215,-0.970566869,-1.185899734,-1.484393716,-1.411003828,-1.513819933,-1.453627348,-1.340650916,-1.312591076,-1.27654624,-1.251056314,
Burundi,BDI,WGI_DUMMY,,,,,,-1.641464949,,-1.575171113,,-1.136425018,,-1.214292169,-1.20160675,-1.191961408,-1.337775469,-1.189755201,-1.228424907,-1.240296006,-1.167749643,-1.122368693,-1.020373702,-0.952941537,-0.900794625,-0.733122706,-0.755148113,-0.854655147,-0.869032145,-1.009911776,-0.991803586,-1.06177187,-1.0019871,-0.947485685,-0.985730171,
Burundi,BDI,WGI_DUMMY,,,,,,-1.549572229,,-1.44287765,,-1.489835978,,-1.164891243,-1.177996397,-1.281000972,-0.634234488,-0.723143578,-0.714045227,-0.685290635,-0.689463794,-0.942692876,-0.927631795,-0.894518375,-0.95320189,-1.042751431,-1.272027373,-1.555640697,-1.575981259,-1.66952157,-1.723825693,-1.526612759,-1.407015562,-1.396353602,-1.366918325,
Cambodia,KHM,WGI_DUMMY,,,,,,-1.019842386,,-0.988311708,,-0.967182696,,-0.990784228,-0.989836037,-1.058346272,-1.223739982,-1.260385513,-1.151689529,-1.241710544,-1.181240082,-1.249007821,-1.255649567,-1.080681562,-1.064033985,-1.147173643,-1.153561711,-1.301627874,-1.316545367,-1.357102275,-1.323499918,-1.272041559,-1.197975516,-1.2416116,-1.299216747,
Cambodia,KHM,WGI_DUMMY,,,,,,-0.724763095,,-0.874252379,,-0.897491276,,-0.807996273,-0.918026567,-0.907455146,-1.002112627,-0.981054723,-0.912372172,-1.00112021,-0.960240483,-0.962633252,-0.872488141,-0.821808159,-0.914554417,-0.698889017,-0.742889702,-0.741827428,-0.695688725,-0.599801898,-0.623299897,-0.450370342,-0.474705845,-0.351413906,-0.305874288,
Cambodia,KHM,WGI_DUMMY,,,,,,-1.104553103,,-1.264929175,,-0.77603066,,-0.722165346,-0.652008533,-0.407748282,-0.393915474,-0.345979184,-0.363606304,-0.298690915,-0.560373843,-0.50098443,-0.304419667,-0.103577204,-0.136436149,0.023174802,0.063348144,0.20619081,0.093509652,0.110921673,-0.075488649,-0.209065959,-0.131522253,-0.098023042,0.044493821,
Cambodia,KHM,WGI_DUMMY,,,,,,-1.194368839,,-1.17863512,,-1.08395493,,-1.162861705,-1.155108333,-1.214471936,-1.241782188,-1.238224626,-1.145186782,-1.155679584,-1.123961687,-1.123091936,-1.050488114,-0.98134619,-1.007715583,-0.954232574,-0.996886313,-1.081598997,-1.07415092,-1.135008216,-0.954927742,-0.964125931,-0.919177949,-0.865880907,-0.81912744,
Cambodia,KHM,WGI_DUMMY,,,,,,-0.227968425,,-0.1639525,,-0.159286216,,-0.19533518,-0.420781255,-0.456693709,-0.533687413,-0.616633773,-0.493607432,-0.461728305,-0.495730013,-0.491047919,-0.591842175,-0.355143368,-0.352435142,-0.439880818,-0.549874783,-0.493561119,-0.521751225,-0.536904514,-0.609220564,-0.661108851,-0.686099589,-0.709801018,-0.684618413,
Cambodia,KHM,WGI_DUMMY,,,,,,-0.74947238,,-0.815465987,,-0.780782819,,-0.740299761,-0.899962723,-0.870825171,-1.017338395,-0.931646049,-0.927987039,-0.971139133,-0.913421929,-0.927240491,-0.914128304,-0.961479783,-0.981061399,-1.107934117,-1.122855902,-1.105503201,-1.155112386,-1.232996345,-1.220066547,-1.357135892,-1.433813453,-1.309936762,-1.292421818,
Cameroon,CMR,WGI_DUMMY,,,,,,-1.334984779,,-1.313288569,,-1.32529211,,-1.209111929,-0.981341302,-1.125436306,-1.199409604,-1.091455698,-1.033044815,-1.034228325,-1.020551085,-1.07531774,-1.16692555,-1.27243948,-1.217723012,-1.178884149,-1.096586347,-1.179418206,-1.225168586,-1.163068771,-1.217361093,-1.139536023,-1.115983486,-1.129714251,-1.162559748,
Cameroon,CMR,WGI_DUMMY,,,,,,-1.080202699,,-0.826229513,,-0.823291063,,-0.911196768,-0.842919767,-0.810298979,-0.931051731,-0.972049713,-0.854186416,-0.828287125,-0.853785098,-0.903040051,-0.894476116,-0.905474782,-0.925760508,-0.812917888,-0.833807588,-0.822786748,-0.861256957,-0.857635021,-0.866082966,-0.931410909,-0.904558957,-0.881507814,-0.906262577,
Cameroon,CMR,WGI_DUMMY,,,,,,-0.956391931,,-0.784960151,,-0.564015806,,-0.67726481,-0.429470658,-0.359356344,-0.182024568,-0.24470523,-0.326108962,-0.55211091,-0.474782139,-0.736971438,-0.66168797,-0.588517427,-0.532237291,-1.059252381,-0.989914,-1.061213017,-1.091505051,-1.401801467,-1.561823249,-1.513679743,-1.394088745,-1.379629254,-1.400436401,
Cameroon,CMR,WGI_DUMMY,,,,,,-1.441894889,,-1.138637066,,-1.192747235,,-1.265375614,-1.163299561,-1.173222542,-1.190440297,-1.16298461,-1.185816526,-1.10583663,-1.130954266,-1.079244137,-1.080898523,-1.042930365,-1.058318138,-0.897853673,-0.998327971,-1.059063792,-1.051295996,-1.103055477,-1.141457915,-1.167671323,-1.116405845,-1.038935661,-1.038197875,
Cameroon,CMR,WGI_DUMMY,,,,,,-1.122349262,,-0.90652889,,-0.820246458,,-1.02413702,-0.9727934,-0.720635176,-0.912781835,-0.842229605,-0.836638272,-0.818746328,-0.769573271,-0.753017664,-0.810016274,-0.931122065,-0.959768236,-0.898471713,-0.936662197,-0.809304059,-0.846451879,-0.812619865,-0.847178757,-0.830199361,-0.934422612,-0.898889482,-0.91347301,
Cameroon,CMR,WGI_DUMMY,,,,,,-0.938624918,,-1.063615322,,-1.060406923,,-1.097048998,-1.060005665,-0.974191248,-1.034067273,-1.023897529,-1.04956615,-1.067795634,-1.040355802,-1.058274269,-1.033121347,-1.021580935,-1.036979914,-0.944579899,-0.954288542,-1.030968547,-1.051813126,-1.128880382,-1.21103704,-1.205419183,-1.159188509,-1.147253513,-1.066397071,
Canada,CAN,WGI_DUMMY,,,,,,2.031407595,,2.034210443,,2.049319029,,1.982231498,1.931292057,1.805866241,1.86970067,1.952794552,1.99088037,1.987721443,2.051796675,2.061873198,1.971133471,1.918904424,1.879377961,1.832192659,1.845650196,1.944465518,1.881446004,1.79020822,1.729896784,1.56571281,1.616268754,1.658573031,1.67150104,
Canada,CAN,WGI_DUMMY,,,,,,1.742363691,,1.877301693,,1.849078655,,1.860855937,1.924679995,1.900697708,1.882459402,1.892113328,1.75481534,1.782482386,1.742083311,1.777826786,1.772545457,1.756970048,1.780741096,1.753717661,1.730935335,1.744541049,1.815572977,1.675133944,1.697310686,1.598312855,1.561457276,1.566617727,1.516803265,
Canada,CAN,WGI_DUMMY,,,,,,1.234051704,,0.950881243,,1.167526841,,1.218031764,1.053076744,0.876447499,0.82872504,1.034956574,1.007010698,1.041372657,1.127075911,0.936318219,1.077175736,1.113016248,1.061421752,1.17550385,1.26233685,1.240411639,1.089681149,0.963971078,0.994933546,1.013182282,0.962336957,0.780681551,0.822420537,
Canada,CAN,WGI_DUMMY,,,,,,1.647254705,,1.714995384,,1.665486097,,1.661396027,1.697056532,1.68714726,1.6501472,1.801083326,1.797100186,1.796393037,1.796726704,1.798590422,1.727119923,1.756421208,1.747507572,1.886297226,1.807141423,1.800914764,1.763439298,1.715141654,1.719776154,1.619103312,1.592890263,1.564620137,1.473005652,
Canada,CAN,WGI_DUMMY,,,,,,1.488290906,,1.53667593,,1.464474559,,1.53391695,1.52460897,1.616421103,1.565749764,1.558656931,1.606389523,1.650943518,1.696578741,1.693430305,1.684840202,1.707194686,1.729890943,1.838725328,1.706058025,1.727414131,1.879655957,1.699419856,1.710002422,1.592589736,1.613764048,1.677092791,1.644710422,
Canada,CAN,WGI_DUMMY,,,,,,1.566335797,,1.55141294,,1.531965375,,1.499053836,1.547556758,1.668454528,1.506879449,1.415594816,1.384671569,1.40752852,1.401895523,1.352658749,1.380144596,1.437505364,1.453440309,1.412331581,1.467299223,1.445611238,1.478084326,1.502411008,1.430308342,1.471668839,1.445358872,1.44002974,1.479646206,
Cape Verde,CPV,WGI_DUMMY,,,,,,1.143337369,,1.15506649,,1.127157092,,0.495939344,0.478955358,0.338964373,0.590595901,0.838406205,0.918705285,0.900168598,0.892971933,0.877152562,0.924242795,0.885680318,0.851966083,0.970862925,0.929722607,0.844147325,0.796454072,0.755423963,0.851012945,0.846103609,1.016379118,0.959875286,0.984857202,
Cape Verde,CPV,WGI_DUMMY,,,,,,,,,,,,-0.270427465,-0.283033073,-0.347504288,-0.23593834,-0.030450098,0.2858527,-0.02914523,-0.083322749,-0.10074424,0.079263128,0.053455755,0.041681502,0.037463792,0.168272555,0.113703817,0.14313443,0.340908617,0.278803289,0.199302867,0.00169476,0.020835929,0.013676665,
Cape Verde,CPV,WGI_DUMMY,,,,,,1.035551429,,1.113963246,,1.223599792,,0.72962153,0.918948591,1.039301276,0.754638612,0.962325037,0.877260089,0.813386321,0.818449318,0.840972781,0.722605228,0.809086382,0.777999878,0.350779146,0.855819821,0.87119019,0.762865543,0.833261907,0.859627426,0.874232292,0.89436847,0.927069366,0.903245568,
Cape Verde,CPV,WGI_DUMMY,,,,,,1.044188142,,0.672074854,,0.638421953,,0.267433614,0.256376088,0.341849148,0.374146014,0.640256405,0.610765517,0.57134515,0.532929718,0.463277847,0.506770432,0.514070094,0.551066101,0.661852241,0.567587554,0.284915566,0.35290575,0.393062383,0.446793973,0.43083632,0.327734888,0.398660928,0.400105774,
Cape Verde,CPV,WGI_DUMMY,,,,,,-0.53226763,,-0.454855204,,-0.016364954,,-0.259639919,-0.282602161,-0.462027729,-0.365165055,-0.287643552,-0.326841533,-0.188693181,-0.05580043,-0.146439359,0.000159229,0.019716209,-0.115504146,-0.24127388,-0.162442341,-0.194087252,-0.079857938,-0.036307488,-0.024774076,0.160896987,0.268863976,0.263682216,0.242902502,
Cape Verde,CPV,WGI_DUMMY,,,,,,0.937576175,,0.934504032,,0.803981602,,0.691441357,0.594847262,0.649413288,0.441597372,0.782895863,0.863329768,0.937762976,0.891080618,0.89467752,0.970096409,0.93871963,0.916036487,0.955249071,0.942328155,0.973954976,0.963748395,0.974645019,0.949219763,0.912386835,0.930763721,0.946042717,0.958101332,
Cayman Islands,CYM,WGI_DUMMY,,,,,,1.318143249,,1.334758759,,1.313403845,,1.310743809,1.33278954,1.259595275,1.269663095,1.25131321,1.26187098,0.797165334,1.109147549,1.121295571,1.344402432,1.346243501,1.351991653,1.014001012,0.973310769,0.482039273,0.480952531,0.45604834,0.427906752,0.438464016,0.46845305,0.457700431,0.437594086,
Cayman Islands,CYM,WGI_DUMMY,,,,,,1.926781178,,1.904163122,,1.888262868,,1.90083611,1.34903717,1.25668025,1.287598014,1.27981782,1.246601224,1.270924687,1.264180064,1.246453404,1.236430407,1.247588158,1.221081257,1.175181389,1.130531549,1.14072907,1.182450056,1.157993197,1.125088573,1.074959755,1.239854932,1.262310982,1.237235069,
Cayman Islands,CYM,WGI_DUMMY,,,,,,0.717076898,,0.728511989,,0.713235021,,0.792559922,0.851720035,1.234749317,1.189666033,1.104799986,1.085738063,1.112509608,1.09262681,1.149637938,1.336360812,0.959384382,1.017615318,1.04634726,1.1286937,1.1407758,1.162611365,1.110834956,1.401525497,1.456470966,1.624775887,1.660741806,1.625601411,
Cayman Islands,CYM,WGI_DUMMY,,,,,,1.459768295,,1.460960031,,1.491396904,,1.469418406,1.228445053,1.143317938,0.847438395,1.069221497,1.090919852,1.117979527,0.890962958,0.894479394,0.876532793,0.890999794,0.895762861,0.586524129,0.783428669,0.764110446,0.744043589,0.739683032,0.733536839,0.726127982,0.741448164,0.721070349,0.721784949,
Cayman Islands,CYM,WGI_DUMMY,,,,,,1.026670456,,1.009523869,,1.223143578,,1.422462821,1.414684296,1.462506533,1.359160781,1.34977591,1.378267288,1.146645427,1.162789583,1.157036424,1.135535717,1.102402806,1.111847997,0.848234236,0.798683226,0.774339616,0.740515828,0.966315627,0.970051646,1.045568824,1.052494287,1.085572481,1.066761255,
Cayman Islands,CYM,WGI_DUMMY,,,,,,1.620618224,,1.60065186,,1.59120369,,1.57331872,0.963297606,0.877797484,0.903781235,0.782868326,0.744717002,0.746175408,0.558976114,0.577670872,0.579870045,0.574214995,0.548888624,0.473122478,0.469162345,0.474957615,0.485489398,0.472060233,0.468565702,0.495715708,0.75938642,0.755772591,0.764431417,
Central African Republic,CAF,WGI_DUMMY,,,,,,-1.140931249,,-1.122683883,,-1.19889617,,-0.979822814,-1.020734549,-1.477273107,-1.302766085,-1.219142318,-1.210953355,-1.137276769,-0.988850176,-0.9376055,-0.967538118,-1.005531907,-1.096205235,-1.166866422,-1.327413559,-1.305119753,-1.198327541,-1.233306646,-1.234152675,-1.295017958,-1.246621132,-1.246146679,-1.311393023,
Central African Republic,CAF,WGI_DUMMY,,,,,,-1.406051278,,-1.351081371,,-1.412281871,,-1.382853866,-1.19755888,-1.324392915,-1.584195971,-1.474969029,-1.528513432,-1.372090578,-1.396481991,-1.393128991,-1.313111782,-1.453209877,-1.625759482,-1.880911469,-1.811074018,-1.807310462,-1.792508602,-1.735437155,-1.780276179,-1.72879374,-1.673193574,-1.710303426,-1.735009193,
Central African Republic,CAF,WGI_DUMMY,,,,,,-1.211729646,,-1.141749382,,-1.12044251,,-1.733406186,-1.538873434,-1.424244881,-1.427994967,-1.851551533,-1.857264042,-1.843814135,-1.903989911,-2.020625353,-1.789389133,-1.852922916,-2.154896736,-2.699193239,-1.89358747,-1.779548764,-1.993533373,-2.172207594,-2.135875463,-2.23627758,-2.126852989,-2.205052376,-2.203107119,
Central African Republic,CAF,WGI_DUMMY,,,,,,-1.152381301,,-1.166547298,,-1.375956655,,-0.955280721,-1.433038116,-1.562012315,-1.451329947,-1.544903755,-1.573918343,-1.431870461,-1.323868155,-1.311998963,-1.305445433,-1.438803792,-1.809439301,-1.706638217,-1.711558342,-1.851027489,-1.758116603,-1.717163086,-1.765260696,-1.754238486,-1.688713431,-1.69991219,-1.7595011,
Central African Republic,CAF,WGI_DUMMY,,,,,,-0.891484022,,-0.881181359,,-0.900468171,,-0.977119625,-1.119567871,-1.201090693,-1.317781329,-1.270379066,-1.265753269,-1.194054246,-1.257949591,-1.162961602,-1.197331548,-1.073146105,-1.169390798,-1.389235854,-1.443189144,-1.416793942,-1.493803859,-1.394326091,-1.383874416,-1.502297163,-1.509714484,-1.474184155,-1.46841526,
Central African Republic,CAF,WGI_DUMMY,,,,,,-0.827540696,,-0.681777358,,-0.670608699,,-1.003465772,-1.248254657,-1.309359193,-0.994375527,-1.014793515,-1.083287358,-0.9880777,-1.00347209,-1.10421741,-1.087498307,-1.241135001,-1.474825621,-1.391153336,-1.223826885,-1.080432653,-1.106525183,-1.203894019,-1.221691966,-1.30338645,-1.194103479,-1.214004397,-1.262248158,
Chad,TCD,WGI_DUMMY,,,,,,-1.380423903,,-1.336608768,,-1.325013876,,-1.270305872,-1.465013862,-1.44834578,-1.531993032,-1.361009359,-1.388992548,-1.534189463,-1.412184477,-1.394238591,-1.355160832,-1.330996513,-1.370300174,-1.329388499,-1.381821513,-1.511519194,-1.455860376,-1.404424429,-1.417515874,-1.425237775,-1.496497035,-1.488538027,-1.482406974,
Chad,TCD,WGI_DUMMY,,,,,,-0.636936128,,-0.599871159,,-0.650617778,,-0.888108373,-1.174853325,-1.15154171,-1.396481037,-1.460164189,-1.610059142,-1.554221869,-1.419021964,-1.457101345,-1.374016404,-1.486232638,-1.389744997,-1.510981202,-1.491039157,-1.559411049,-1.509388685,-1.562269449,-1.607126594,-1.510737181,-1.460980415,-1.423673511,-1.479148746,
Chad,TCD,WGI_DUMMY,,,,,,-0.998601556,,-1.306433678,,-1.134754062,,-1.559618831,-1.372430205,-1.539456844,-1.442237139,-1.831755042,-1.868080497,-1.965196609,-1.726229668,-1.524827719,-1.318085194,-1.044117332,-1.089472294,-1.568882704,-0.973281741,-1.301894188,-1.286392689,-1.478015542,-1.350451112,-1.255220294,-1.389865518,-1.470404863,-1.559462905,
Chad,TCD,WGI_DUMMY,,,,,,-1.256111383,,-1.190580368,,-1.130994678,,-1.109009862,-1.51830554,-1.333033085,-1.503738165,-1.552998543,-1.543281198,-1.625773191,-1.526721835,-1.513559818,-1.484594107,-1.463904142,-1.397951603,-1.150711536,-1.211153746,-1.407842517,-1.318427324,-1.331227422,-1.314303517,-1.331267715,-1.342212319,-1.37356174,-1.354239225,
Chad,TCD,WGI_DUMMY,,,,,,-1.228221774,,-1.200929642,,-1.208696246,,-1.026069403,-1.049728274,-0.832159936,-1.201513171,-1.080308914,-1.117924452,-1.152502775,-1.074161172,-1.080664158,-1.037201643,-1.069833875,-1.005923748,-1.162166953,-1.223443151,-1.181247473,-1.225705624,-1.124444842,-1.124400854,-1.125309587,-1.171825171,-1.14935708,-1.156420708,
Chad,TCD,WGI_DUMMY,,,,,,-0.993629873,,-0.972022057,,-0.978057504,,-0.940512538,-1.103416204,-1.230528593,-1.307716489,-1.418420553,-1.451322198,-1.445906639,-1.398561954,-1.36032784,-1.350031614,-1.342747569,-1.374780416,-1.33087945,-1.335160017,-1.363060117,-1.371682882,-1.465306282,-1.43435359,-1.403276324,-1.411661506,-1.471253395,-1.434938669,
Chile,CHL,WGI_DUMMY,,,,,,1.454118729,,1.297507286,,1.540218115,,1.479165316,1.167100906,1.305859327,1.41652751,1.412561893,1.345149994,1.317986846,1.321234822,1.441626906,1.47659266,1.543591261,1.498928189,1.440734148,1.182457328,1.022761106,1.001655817,0.958202481,0.978930891,1.106137156,0.95626688,0.968124032,0.96860379,
Chile,CHL,WGI_DUMMY,,,,,,1.337976933,,1.097435236,,1.005559683,,1.078486919,1.100245118,1.117753029,1.155609965,0.93773818,1.186738372,1.062142253,1.137571573,1.157241821,1.152272344,1.178443551,1.158031583,1.035074949,0.91883558,0.833843768,0.809455633,0.907178462,0.863498628,0.705044687,0.590294063,0.546218276,0.717555761,
