Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Germany,DEU,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.280410654,0.259930092,0.260119316,0.249703783,0.244715241,0.249879168,0.237007158,0.231918585,0.218086066,0.212159996,0.212116004,0.2088797,0.211914268,0.206008617,0.19908739,0.194827566,0.182969188,0.182055689,0.17839804,0.181731248,0.169385767,0.171133972,0.174269329,0.162427824,0.161050999,0.158305555,0.151237991,0.144215431,0.133209501,0.128045636,0.130288915,0.125057889,0.110837197,0.110837197
Djibouti,DJI,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,0.201397265,0.187776893,0.15993573,0.136227179,0.116063114,0.119869282,0.111864036,0.114800453,0.118633632,0.10650216,0.099282578,0.099282578
Dominica,DMA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.026810179,0.026522489,0.046634288,0.061516818,0.068686575,0.07306556,0.069621124,0.038504198,0.065789487,0.057534623,0.057987057,0.054365661,0.058375847,0.059874806,0.058367007,0.059325766,0.067360032,0.060261924,0.062113668,0.064086169,0.049307866,0.045069543,0.04971536,0.054258123,0.060768769,0.064286922,0.061926183,0.065097542,0.070317305,0.067846545,0.071065867,0.064628905,0.065724275,0.065724275
Denmark,DNK,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.263951229,0.235362097,0.245079205,0.248270411,0.229209848,0.272124222,0.228962216,0.209863802,0.193746774,0.173335259,0.176867171,0.174523475,0.191136819,0.168638694,0.154195252,0.171835124,0.156402048,0.147585484,0.148591194,0.146618517,0.1296132,0.115028855,0.118584524,0.105086481,0.096863508,0.098478887,0.08984712,0.088421916,0.078016599,0.07310418,0.071995272,0.067877613,0.063004457,0.063004457
Dominican Republic,DOM,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.159293986,0.166168812,0.152842757,0.174091971,0.175108431,0.177774986,0.185734281,0.199034115,0.203647573,0.203217865,0.199699894,0.209835754,0.190211777,0.171895101,0.169385367,0.169928636,0.159525664,0.154226307,0.146208032,0.142262398,0.139177868,0.140275352,0.131227849,0.123753958,0.127265608,0.124231442,0.114309719,0.115000845,0.12206106,0.125023624,0.12093296,0.114828605,0.118834027,0.118834027
Algeria,DZA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.255711029,0.283224455,0.283128589,0.27943204,0.278040499,0.259726557,0.250958644,0.244233251,0.246870879,0.2461861,0.233264494,0.231277537,0.233671908,0.223886148,0.222913615,0.225399366,0.225690657,0.229870487,0.2319055,0.226105072,0.23095733,0.253494262,0.256658905,0.262300111,0.270319669,0.254062743,0.258954533,0.268081838,0.27604497,0.274967236,0.276996934,0.277638928,0.257720588,0.257720588
East Asia & Pacific (excluding high income),EAP,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.691079222,0.65731018,0.64502125,0.620024024,0.626454354,0.579845806,0.563899464,0.568107497,0.531382257,0.523489871,0.515954438,0.514567008,0.540160486,0.565405116,0.579155868,0.576796769,0.559804013,0.53235501,0.527935907,0.526609801,0.530055618,0.50862854,0.49611057,0.472155628,0.440314886,0.416029312,0.399735751,0.395765201,0.385350643,0.385413135,0.375995026,0.361300381,0.363323831,0.363323831
Early-demographic dividend,EAR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.268477104,0.265011121,0.264243521,0.268897593,0.271930969,0.268825263,0.268322951,0.270860319,0.271272497,0.269277637,0.268915965,0.270658705,0.267884474,0.266099188,0.261626449,0.259667691,0.259782842,0.259470478,0.261255089,0.257076491,0.253821743,0.256129155,0.247476664,0.247488134,0.238972185,0.232125331,0.230706006,0.22595448,0.22119096,0.216849822,0.216089982,0.210336289,0.206884726,0.206884726
East Asia & Pacific,EAS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.457764058,0.451363284,0.453681013,0.450272243,0.455951244,0.434473375,0.427289573,0.427030816,0.413329698,0.410095936,0.40756002,0.410161016,0.426031873,0.44094469,0.451003218,0.451633088,0.44644298,0.431416921,0.435690358,0.437262954,0.444694022,0.432335012,0.424039693,0.406616748,0.383866524,0.36726307,0.355155551,0.35172403,0.343877484,0.344081921,0.336651896,0.322492895,0.322719033,0.322719033
Europe & Central Asia (excluding high income),ECA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.638794751,0.619742053,0.58934764,0.596266366,0.592910895,0.546193318,0.512992449,0.507925236,0.503295735,0.487269404,0.466980285,0.454652633,0.450118753,0.411306358,0.385806775,0.376453166,0.364195353,0.364062569,0.348014489,0.347974102,0.341783408,0.328615578,0.309853765,0.284261535,0.26442191,0.267888066,0.263228833,0.258538286,0.245562817,0.246404198,0.240940059,0.225713696,0.215177488,0.215177488
Europe & Central Asia,ECS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.359453527,0.347986052,0.336121086,0.322510973,0.316348093,0.312397139,0.293812609,0.288609616,0.279063058,0.269006576,0.263963828,0.258419629,0.260814519,0.251422011,0.242974132,0.236050942,0.226199851,0.220144847,0.21386418,0.216915985,0.211365475,0.207953856,0.201136585,0.189407286,0.186065102,0.183005197,0.179846465,0.176130794,0.169376163,0.167216643,0.167423533,0.160694095,0.152547093,0.152547093
Ecuador,ECU,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.176881317,0.182473934,0.174577404,0.175524359,0.188419204,0.213395395,0.213166096,0.202532372,0.18822623,0.189166104,0.20019515,0.190690671,0.189469177,0.187273781,0.191303112,0.196298866,0.196505032,0.190574188,0.205091817,0.212497522,0.197839694,0.187893252,0.186468009,0.188633216,0.187170333,0.182708525,0.167332113,0.172297791,0.169745219,0.163609586,0.167010567,0.16712806,0.175766541,0.175766541
"Egypt, Arab Rep.",EGY,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.198116604,0.197268988,0.192373101,0.176393019,0.180327471,0.184146348,0.185751443,0.1857561,0.188688503,0.175342056,0.186949082,0.187445325,0.185269522,0.19311012,0.205550824,0.203695977,0.203387003,0.189863765,0.188856623,0.18081649,0.184047028,0.19121004,0.183744736,0.181937312,0.179027191,0.179241739,0.180288812,0.167570684,0.146683901,0.135156382,0.144473189,0.134145766,0.13042002,0.13042002
Euro area,EMU,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.231512689,0.221032863,0.217935755,0.212670471,0.211174432,0.211922947,0.204213266,0.201675527,0.194392068,0.188792926,0.187554113,0.185999064,0.188690071,0.185436108,0.181330218,0.174570917,0.167673177,0.16311135,0.15785952,0.159584492,0.15159119,0.150962792,0.147881448,0.138504314,0.138583408,0.135982558,0.132803973,0.127071758,0.119174779,0.114233672,0.115073269,0.107841947,0.097884787,0.097884787
Spain,ESP,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.189137823,0.193836285,0.184277871,0.188375935,0.192697391,0.181215128,0.188833309,0.186475674,0.192872203,0.193295951,0.186407383,0.191469296,0.190721699,0.193514562,0.194756852,0.182687412,0.18287827,0.166182978,0.152900468,0.146454497,0.148368776,0.149741535,0.137744444,0.134336941,0.137631874,0.129577851,0.133095682,0.126952665,0.116634474,0.111153482,0.113165282,0.105630323,0.094921909,0.094921909
Estonia,EST,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,1.28955073,1.186159218,1.028343785,1.07518269,0.936907015,0.936223736,0.811016697,0.704230872,0.651232836,0.599755943,0.578920144,0.518205208,0.539183214,0.514715817,0.469360462,0.413014482,0.456677735,0.435380948,0.425801057,0.53296712,0.497946383,0.454824148,0.499041116,0.462049085,0.413766877,0.401128094,0.40335374,0.409785375,0.259875495,0.208880606,0.209004762,0.213607765,0.200112476,0.200112476
Ethiopia,ETH,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.056016752,0.048031611,0.054045991,0.060558568,0.064608332,0.064799703,0.065711142,0.072324979,0.067883365,0.070960988,0.080921816,0.081942434,0.089519048,0.085871957,0.073328522,0.070047822,0.068875637,0.067198067,0.062154796,0.054989595,0.057248284,0.059494545,0.062514186,0.067353664,0.066447941,0.072055259,0.065097494,0.067074406,0.066732037,0.056396707,0.05464927,0.049671501,0.047073698,0.047073698
European Union,EUU,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.265264938,0.253630006,0.250442643,0.243111937,0.239769139,0.241575095,0.230988767,0.223915042,0.213688043,0.206619979,0.205068839,0.201913929,0.20524077,0.200032795,0.194675004,0.188536486,0.180645689,0.174744528,0.168522659,0.170609966,0.162633735,0.160585588,0.15658096,0.147028223,0.146403061,0.143922358,0.140869434,0.134690854,0.12590579,0.121134397,0.122175005,0.114700672,0.103933757,0.103933757
Fragile and conflict affected situations,FCS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.463209269,0.447453237,0.445444922,0.44354629,0.464279058,0.43048127,0.416696403,0.373037492,0.354003573,0.340663417,0.332900769,0.311143472,0.322075394,0.28042797,0.267567515,0.24845894,0.233156981,0.22577781,0.207826787,0.212117794,0.212311538,0.20929184,0.205536066,0.193408011,0.179914856,0.180609822,0.178479889,0.182326737,0.179718703,0.172596836,0.173685275,0.168153928,0.165776341,0.165776341
Finland,FIN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.312452893,0.307158698,0.316866528,0.341810593,0.31027673,0.33082721,0.300429666,0.270353653,0.256182117,0.236611846,0.254755197,0.259001269,0.286222731,0.261676577,0.210483659,0.242683588,0.224550865,0.195827597,0.203245801,0.22726468,0.196253308,0.179101601,0.184355299,0.171729012,0.158946405,0.164508819,0.150338501,0.152957376,0.140439395,0.128770737,0.125323649,0.114021631,0.102742614,0.102742614
Fiji,FJI,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.145773436,0.154208198,0.163533185,0.162748649,0.157420289,0.157468732,0.166300552,0.162749649,0.160300913,0.18426787,0.195682541,0.15671601,0.180499021,0.222970146,0.193644759,0.204395158,0.191000388,0.141621411,0.118219576,0.183210842,0.130935773,0.124923192,0.135923979,0.146201379,0.145055071,0.139437326,0.14548913,0.1477791,0.154525123,0.187883314,0.207049596,0.182256965,0.175201775,0.175201775
France,FRA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.179973372,0.17149308,0.163592323,0.157971503,0.158158835,0.161976373,0.154691673,0.157996149,0.15045406,0.143415924,0.142192152,0.13880424,0.139169162,0.135647948,0.133870968,0.126904276,0.121544704,0.118829038,0.118251136,0.118243367,0.111321101,0.111673429,0.109249695,0.098310597,0.098721853,0.098701044,0.097716778,0.093098832,0.089616729,0.086192958,0.08965244,0.084951741,0.076564661,0.076564661
Faroe Islands,FRO,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,,,,,,,,,,,,,,,,,,0.000769627,0.000806342,0.000809416,0.000781544,0.000729859,0.000689482,0.000653958,0.000647752,0.000638894,0.000617218,0.000600618,0.000574543,0.000613312,0.000581314,0.000561352,0.000547719,0.000547719
"Micronesia, Fed. Sts.",FSM,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,GAB,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.197890204,0.205773004,0.202371984,0.193710773,0.207382277,0.223490946,0.201889857,0.223301829,0.233410578,0.238377298,0.238239451,0.229310055,0.25442537,0.227999784,0.21422368,0.196799873,0.168351841,0.185672825,0.183072309,0.186922963,0.170492592,0.163937964,0.160128344,0.158291747,0.156612427,0.154830896,0.133398273,0.123614207,0.123049865,0.12237351,0.116698543,0.118930254,0.106018131,0.106018131
United Kingdom,GBR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.304513555,0.296477735,0.28124481,0.267211829,0.257539812,0.259889893,0.238579843,0.230987355,0.222745713,0.216603033,0.215468212,0.205650014,0.204294217,0.199575092,0.193709006,0.189349572,0.181365854,0.176372278,0.167460088,0.169653364,0.153801346,0.158833841,0.152452861,0.135266794,0.127825264,0.118625879,0.112013592,0.108124934,0.101867275,0.101383057,0.099369891,0.091423325,0.084010236,0.084010236
Georgia,GEO,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.543725949,0.77582586,0.878379695,0.639230575,0.486102748,0.353877676,0.280789811,0.24700537,0.213965647,0.224029689,0.159069714,0.139674234,0.138466667,0.142603635,0.150322791,0.156767125,0.161669079,0.135945771,0.160717324,0.147127562,0.164261671,0.168120592,0.176821473,0.182712811,0.191314894,0.19150264,0.184508099,0.173425079,0.176176912,0.182112229,0.173158442,0.162309605,0.153257184,0.153257184
Ghana,GHA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.064295275,0.073072997,0.071901297,0.074088734,0.076467836,0.079334111,0.080094409,0.103886023,0.108596981,0.093142738,0.09673145,0.109159192,0.097439827,0.086206921,0.086037715,0.09811691,0.09931146,0.086394249,0.094657482,0.098212957,0.092881013,0.102555931,0.101591989,0.095182558,0.098120454,0.097353221,0.094318885,0.100164183,0.099298607,0.108315225,0.116395163,0.111138884,0.105038861,0.105038861
Guinea,GIN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.066013282,0.057305908,0.056231585,0.054945293,0.053500505,0.053065454,0.051022751,0.050968611,0.050793588,0.074002859,0.076011406,0.077940981,0.081341802,0.081472666,0.075841357,0.08010765,0.077435249,0.079536765,0.085214995,0.093467987,0.093938195,0.084304121,0.07323878,0.073146015,0.084252933,0.085584477,0.077829863,0.073951346,0.074320893,0.074171985,0.071653003,0.071463377,0.066050597,0.066050597
"Gambia, The",GMB,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.052843167,0.043473835,0.044220045,0.050682091,0.047920333,0.048642205,0.046400104,0.048661242,0.047097824,0.069328981,0.072345043,0.07770463,0.073867358,0.071960558,0.074891719,0.084220955,0.085130892,0.081447477,0.084688321,0.081360539,0.093562119,0.085594786,0.083481677,0.090857995,0.09082674,0.08981965,0.086344603,0.081273557,0.082771819,0.086389072,0.083500675,0.082676602,0.076578481,0.076578481
Guinea-Bissau,GNB,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.106253627,0.094110534,0.099089194,0.095686382,0.094184492,0.083503783,0.082209797,0.108062185,0.095235301,0.084152081,0.083240373,0.084854551,0.10054582,0.102147031,0.097992264,0.101092258,0.103566739,0.094625347,0.0977567,0.094150544,0.088765457,0.091268077,0.090867242,0.092263985,0.091300967,0.090379333,0.069132363,0.067025606,0.067295857,0.069042135,0.066740277,0.066025008,0.061342239,0.061342239
Equatorial Guinea,GNQ,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.140585984,0.104334595,0.097898158,1.317035448,1.190954124,0.781923421,0.430179381,0.4225826,0.367505082,0.331641047,0.266296547,0.198865947,0.195070021,0.247229991,0.215667376,0.199944818,0.193810852,0.152314583,0.124614273,0.142772028,0.139611175,0.12112649,0.129243751,0.128588082,0.133781664,0.146239254,0.140576471,0.143655995,0.147849303,0.152354079,0.147309502,0.136258493,0.130302828,0.130302828
Greece,GRC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.275396925,0.280950548,0.283831556,0.283938306,0.288536234,0.284562853,0.277762074,0.279414519,0.272946127,0.2832149,0.276418812,0.26395704,0.259054187,0.245216054,0.247235326,0.229476441,0.229540373,0.220388286,0.217179323,0.213244313,0.228762966,0.236256845,0.218980869,0.208842646,0.204731669,0.200987933,0.198717889,0.189582482,0.17154419,0.160569632,0.152931007,0.146582651,0.134745689,0.134745689
Grenada,GRD,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.056612233,0.059001498,0.067831328,0.077930939,0.068499498,0.070010223,0.09092718,0.071047773,0.067302099,0.045844079,0.047526022,0.049972942,0.050196015,0.048055043,0.045627046,0.05420084,0.05673423,0.061435555,0.070790201,0.079603846,0.061163187,0.063965056,0.080586587,0.067352572,0.067362187,0.070705819,0.067966502,0.066602733,0.075967193,0.071488156,0.075513664,0.07062359,0.071156281,0.071156281
Greenland,GRL,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.000566561,0.000597082,0.000628692,0.000593529,0.000572194,0.000610538,0.000601699,0.00055838,0.000550791,0.00051427,0.000546889,0.000552252,0.000528825,0.216519993,0.208387966,0.202425558,0.194813794,0.189073803,0.162550247,0.186053623,0.198821059,0.15471024,0.157089792,0.134077989,0.147963338,0.141238135,0.138021957,0.138581686,0.135932712,0.136550454,0.139678226,0.143774993,0.14412498,0.14412498
Guatemala,GTM,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.058233797,0.065117252,0.069567825,0.072278143,0.080370506,0.076666509,0.076823464,0.091272318,0.087522477,0.094406414,0.096914193,0.098085282,0.095219836,0.09410228,0.098845617,0.094968412,0.095195782,0.083946421,0.0880847,0.08266518,0.081849962,0.08233544,0.085419753,0.087814912,0.098534543,0.101986268,0.094072677,0.09947218,0.100344363,0.091592199,0.097273264,0.09213994,0.095108066,0.095108066
Guyana,GUY,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.283933474,0.248913653,0.231441694,0.277114808,0.285750358,0.273225587,0.280453985,0.289446065,0.279228126,0.270788482,0.262125112,0.255740113,0.256733227,0.261177757,0.236115985,0.202065972,0.226985786,0.222862184,0.218242416,0.226576925,0.224214638,0.232632404,0.221608819,0.227598985,0.227085007,0.259099185,0.250950616,0.251180573,0.258058744,0.214394325,0.175354936,0.109079791,0.081085823,0.081085823
High income,HIC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.353380769,0.347154184,0.343415737,0.336727041,0.331620877,0.330650834,0.322691466,0.315473497,0.307215663,0.300261914,0.29570775,0.288818388,0.287613559,0.279847383,0.272399456,0.262640758,0.257134257,0.249494502,0.243826701,0.24746275,0.240013641,0.233655858,0.230584185,0.22304213,0.217916872,0.212504123,0.206986705,0.203450961,0.195890599,0.18846471,0.18742266,0.181000633,0.17293525,0.17293525
"Hong Kong SAR, China",HKG,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.20204706,0.21487003,0.206841149,0.167318492,0.165533201,0.148367836,0.134574059,0.176904652,0.184606455,0.157764773,0.156719716,0.150830536,0.159102087,0.133986464,0.131669095,0.121378072,0.119378315,0.113469038,0.121764806,0.106675575,0.108896224,0.105807036,0.106161404,0.106368641,0.096659335,0.096384309,0.090913475,0.088245256,0.088624212,0.07662618,0.071814629,0.069356993,0.071410601,0.071410601
Honduras,HND,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.111352691,0.117983286,0.11612731,0.132424448,0.147254247,0.15328418,0.15052687,0.16843872,0.17198428,0.165827038,0.190195364,0.193597767,0.204974402,0.219484578,0.187525713,0.20204939,0.202398085,0.194140761,0.187627863,0.176703382,0.202329954,0.203273027,0.193278061,0.191975554,0.196043528,0.185838258,0.159671374,0.148131383,0.163128469,0.155443235,0.154825688,0.15537817,0.158981271,0.158981271
Heavily indebted poor countries (HIPC),HPC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.07242573,0.074596173,0.075661661,0.081880284,0.082243462,0.083932618,0.086779626,0.088008517,0.08743694,0.083950048,0.085326754,0.085852018,0.08565019,0.085385701,0.085017888,0.087548199,0.089323559,0.088780384,0.090507663,0.091840852,0.095932324,0.098495532,0.097346283,0.096807003,0.099378045,0.10159588,0.099472046,0.099781611,0.099445485,0.096362125,0.100367763,0.096904746,0.094182389,0.094182389
Croatia,HRV,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.206024144,0.210447532,0.233187793,0.210985772,0.204503101,0.200924656,0.200851312,0.204008722,0.215409635,0.203544279,0.209278606,0.205655699,0.207481165,0.199006489,0.191779013,0.183989984,0.186319198,0.173892372,0.173415284,0.169821618,0.166039016,0.15602289,0.152840087,0.147806653,0.147288368,0.14434063,0.143753876,0.132033277,0.129499514,0.135595892,0.123698285,0.113489413,0.109949377,0.109949377
Haiti,HTI,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.04042263,0.039719545,0.035551848,0.019051915,0.04716744,0.051480246,0.058545816,0.058705694,0.059782783,0.062669455,0.06410959,0.071646163,0.068735829,0.064381815,0.063799119,0.0634548,0.071486029,0.068971701,0.063930193,0.082930134,0.089408194,0.083345618,0.086243873,0.090887182,0.097010516,0.097574592,0.095411341,0.09308723,0.095707272,0.095352102,0.095623067,0.096754083,0.102788719,0.102788719
Hungary,HUN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.351520544,0.327049695,0.334232891,0.323346301,0.318132332,0.324071629,0.308412893,0.296515181,0.289515447,0.263355766,0.25955991,0.243659688,0.244972202,0.226451739,0.218529434,0.208410853,0.202467468,0.196042417,0.187905213,0.188242545,0.181499208,0.170428518,0.157022299,0.150614391,0.154090334,0.152736557,0.155489702,0.146501356,0.139060279,0.140294807,0.134181124,0.121893961,0.113178193,0.113178193
IBRD only,IBD,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.462131584,0.457492637,0.448804768,0.440510597,0.445149674,0.426670122,0.413190419,0.40856236,0.394087443,0.386008577,0.381602434,0.379444521,0.388401331,0.390610419,0.391540091,0.387980466,0.379664581,0.369952329,0.371913158,0.372120254,0.374667371,0.3682721,0.361016662,0.350402123,0.334520228,0.321952187,0.314580743,0.312129797,0.306413036,0.306044026,0.301484223,0.292267046,0.290787876,0.290787876
IDA & IBRD total,IBT,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.436336258,0.431018453,0.423187323,0.41542299,0.419428688,0.403205104,0.390758038,0.386265079,0.373424916,0.366241518,0.362095124,0.359104923,0.366863015,0.368576536,0.368980925,0.365712286,0.358249505,0.349140258,0.349433182,0.349926912,0.352446292,0.346393708,0.339440011,0.329480953,0.314945036,0.304128206,0.297691237,0.295177369,0.289676387,0.289233842,0.285856242,0.276839784,0.275275666,0.275275666
IDA total,IDA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.197551948,0.192004864,0.190000166,0.185659977,0.184943962,0.189620999,0.184884996,0.18484351,0.184984836,0.184628064,0.183423241,0.174033905,0.169509338,0.165181863,0.159802468,0.155943563,0.152005631,0.148050288,0.138538753,0.139066216,0.139244787,0.133278253,0.12910664,0.127284749,0.126569728,0.131836417,0.133591533,0.130342491,0.127650024,0.128572165,0.132121422,0.126012752,0.120695203,0.120695203
IDA blend,IDB,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.277818669,0.273032049,0.277738068,0.267108563,0.265457861,0.272136165,0.266127329,0.265675695,0.269001845,0.273360659,0.269629646,0.249273984,0.241043046,0.23307055,0.218974034,0.212464954,0.204212384,0.199617073,0.181377644,0.182965283,0.18272531,0.168265514,0.166786444,0.162027023,0.156394038,0.161691097,0.163178861,0.156985684,0.154262997,0.159316817,0.161774736,0.151883805,0.14269243,0.14269243
Indonesia,IDN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.182699619,0.179304573,0.184319238,0.182452153,0.189481534,0.185235253,0.193430103,0.224856741,0.23673322,0.228550326,0.235623954,0.229275101,0.2381225,0.230900661,0.219945959,0.22045164,0.217272011,0.202598693,0.200506925,0.203593951,0.216078389,0.205544016,0.183411564,0.185763143,0.179668977,0.169279898,0.170211692,0.180495001,0.183326791,0.174549441,0.17541589,0.176618922,0.172704491,0.172704491
IDA only,IDX,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.116807603,0.109328959,0.102839726,0.104638605,0.10658594,0.109624011,0.108258775,0.109612951,0.107942716,0.105509733,0.10671158,0.106437397,0.106034535,0.104344012,0.107111956,0.106088654,0.106648507,0.104208411,0.101796449,0.10175222,0.10286781,0.103529076,0.096672922,0.097306668,0.101099877,0.10690062,0.10952349,0.108884722,0.10666411,0.104610227,0.108543212,0.105446749,0.103346431,0.103346431
India,IND,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.335646793,0.329659637,0.328850267,0.327751327,0.326220342,0.317430252,0.32125096,0.310440645,0.304530881,0.303642002,0.294367676,0.294251811,0.281098497,0.280935314,0.271401478,0.268056877,0.271125461,0.279701835,0.28336515,0.277167114,0.279469917,0.289706292,0.2804535,0.281112693,0.262305252,0.246934786,0.244314638,0.242642112,0.230776531,0.223433076,0.223858134,0.223728664,0.22092219,0.22092219
